student_id,age,gender,socioeconomic_status,region,total_logins,weekly_login_count,avg_session_duration,resource_click_count,forum_posts,quiz_attempts_count,video_watch_completion_rate,daily_internet_usage_mins,edu_sites_visit_count,nonedu_sites_visit_count,peak_usage_time,tab_switch_count,total_classes,classes_attended,assignment_score_avg,quiz_score_avg,midterm_exam_score,final_exam_score,attendance_percentage,overall_performance_score,performance_label
S0359,17,Female,High,South,21,1,52.00700612120583,57.0,4,1,0.47,116.0,24,9,Evening,10,60,39,46.6,52.2,51.6,58.7,65.0,52.85,Low
S1111,20,Female,Medium,East,33,9,42.37117526964624,18.0,10,1,0.98,251.0,31,12,Afternoon,10,60,51,79.1,67.1,69.9,68.6,85.0,70.79,Medium
S0237,22,Female,Medium,North,10,9,42.37340479683832,29.0,6,3,0.62,328.0,21,6,Night,11,60,38,56.4,31.6,45.5,42.8,63.33,44.09,Low
S0552,20,Female,Medium,North,8,7,44.21769340941482,83.0,0,3,0.87,165.0,22,13,Evening,11,60,38,56.2,48.0,38.6,57.0,63.33,49.52,Low
S1868,24,Male,Medium,South,45,8,52.076285353028034,39.0,8,2,0.92,105.0,22,13,Afternoon,13,60,57,92.7,90.5,93.1,87.8,95.0,90.91,High
S1813,18,Female,Medium,East,52,6,54.22296388650987,92.0,0,1,0.82,60.0,19,5,Evening,9,60,55,85.8,97.6,97.1,91.2,91.67,93.17,High
S0209,22,Female,Low,South,21,4,58.93454527524432,22.0,2,2,0.31,124.0,19,14,Morning,6,60,37,47.0,54.3,54.5,46.6,61.67,50.59,Low
S1387,17,Female,Low,North,42,6,52.99202719242142,20.0,4,3,0.87,123.0,23,5,Afternoon,12,60,51,79.9,63.2,65.9,75.7,85.0,71.1,Medium
S1561,22,Male,Medium,East,47,4,42.611510890529104,15.0,2,4,0.79,223.0,16,9,Night,5,60,58,91.8,97.5,88.4,99.8,96.67,94.32,High
S0059,19,Female,Medium,North,24,3,23.22934953557145,31.0,1,4,0.45,111.0,22,6,Morning,7,60,34,47.5,35.4,32.7,36.3,56.67,37.28,Low
S0632,20,Male,Medium,South,8,3,41.63447410121827,46.0,2,3,0.58,171.0,17,11,Evening,10,60,42,57.1,51.9,55.1,44.7,70.0,51.74,Low
S1962,17,Male,Medium,West,53,9,68.18724827479106,40.0,6,4,0.79,202.0,20,10,Morning,13,60,56,85.2,92.6,96.0,97.2,93.33,93.52,High
S1860,20,Female,Medium,West,54,2,41.12506007072527,54.0,2,2,0.91,106.0,21,8,Afternoon,13,60,55,89.7,87.1,95.8,93.1,91.67,92.03,High
S1817,19,Male,High,East,45,6,34.122009275866745,37.0,3,3,0.92,192.0,24,8,Morning,12,60,59,92.3,84.0,98.7,86.9,98.33,90.94,High
S0364,18,Female,Medium,West,19,6,46.8125116260205,55.0,2,1,0.74,167.0,20,14,Afternoon,10,60,44,46.6,36.2,41.8,58.1,73.33,46.53,Low
S0506,17,Male,High,East,8,9,20.73607929464792,13.0,4,1,0.69,153.0,29,9,Afternoon,2,60,32,54.0,57.3,42.4,47.5,53.33,49.23,Low
S1166,23,Male,Low,West,30,8,47.83323592535667,10.0,3,1,0.64,229.0,22,9,Morning,7,60,45,74.6,74.4,73.9,70.4,75.0,73.09,Medium
S1122,23,Female,Medium,West,40,6,18.845310399961505,78.0,2,4,0.53,160.0,20,19,Afternoon,5,60,48,77.3,62.7,79.2,70.3,80.0,72.85,Medium
S1630,23,Female,Medium,East,55,4,32.04450731933675,41.0,7,2,0.42,207.0,20,7,Afternoon,1,60,57,99.7,92.4,95.0,97.3,95.0,96.11,High
S1217,19,Male,Medium,South,41,4,30.522932319216448,16.0,3,3,0.82,73.0,25,7,Morning,9,60,49,67.7,64.3,73.2,65.4,81.67,67.98,Medium
S1152,21,Female,Medium,North,36,9,38.19278390882295,45.0,1,3,0.51,272.0,23,4,Afternoon,12,60,46,66.1,70.0,68.7,74.2,76.67,70.09,Medium
S1125,23,Male,Medium,East,43,6,43.83235878693695,55.0,1,4,0.82,308.0,11,11,Night,10,60,54,72.2,71.7,78.0,78.0,90.0,75.58,Medium
S1595,17,Male,Low,North,49,3,45.1875272601067,30.0,4,2,0.75,225.0,14,20,Night,11,60,57,94.1,91.0,97.4,89.6,95.0,93.12,High
S0119,24,Female,Medium,East,14,8,45.34713748752562,27.0,2,2,0.3,164.0,19,9,Morning,5,60,31,51.1,46.6,34.5,56.8,51.67,46.93,Low
S1250,18,Male,Medium,South,31,3,38.87600140394287,99.0,1,4,0.75,271.0,24,14,Evening,14,60,47,65.2,70.9,66.9,69.9,78.33,68.26,Medium
S1994,21,Male,Low,North,49,6,51.92272059924815,68.0,5,3,0.82,216.0,19,11,Evening,14,60,55,90.3,88.3,94.4,87.0,91.67,90.14,High
S0523,22,Male,High,West,20,7,42.43659321627508,32.0,0,3,0.59,213.0,16,6,Night,9,60,38,45.3,50.2,30.8,37.5,63.33,39.59,Low
S0514,22,Male,High,South,7,4,34.097915932005705,38.0,4,3,0.64,121.0,17,7,Afternoon,9,60,37,50.2,45.2,31.0,38.1,61.67,39.81,Low
S0082,20,Female,Medium,North,14,6,39.47079162632698,26.0,2,2,0.8,263.0,26,15,Morning,4,60,31,43.3,30.1,31.6,58.5,51.67,41.71,Low
S0916,19,Male,Low,West,43,2,42.81441661661584,35.0,0,3,0.82,88.0,22,13,Evening,11,60,51,65.6,70.0,78.3,77.7,85.0,73.92,Medium
S1019,24,Female,Low,South,31,1,30.872114222087234,63.0,1,2,0.34,116.0,24,10,Evening,8,60,48,75.5,70.5,71.0,66.4,80.0,70.42,Medium
S0381,24,Female,High,East,8,8,33.10767534922871,47.0,5,1,0.95,70.0,16,11,Night,5,60,36,57.6,54.4,53.1,47.8,60.0,52.67,Low
S1030,22,Male,Medium,North,30,6,52.240022550000155,30.0,4,1,0.34,167.0,23,11,Morning,9,60,48,78.3,69.5,74.4,69.3,80.0,72.67,Medium
S1689,22,Male,Low,East,52,7,47.9198951904288,43.0,4,1,0.6,210.0,19,7,Night,1,60,58,90.4,90.7,96.4,91.5,96.67,92.59,High
S0085,23,Female,Medium,North,18,4,37.17996507488963,40.0,4,1,0.33,85.0,18,12,Afternoon,11,60,31,59.2,40.0,56.2,41.3,51.67,49.09,Low
S1678,17,Female,Medium,North,47,5,45.0029906622863,90.0,3,1,0.79,100.0,23,4,Evening,6,60,58,88.2,88.9,92.7,90.3,96.67,90.32,High
S0330,24,Female,Low,South,24,6,51.961679971592886,67.0,4,2,0.74,214.0,16,10,Afternoon,7,60,39,41.5,43.4,30.2,54.0,65.0,42.24,Low
S0007,21,Female,High,North,17,7,53.721970000729776,88.0,3,2,0.83,240.0,24,10,Evening,1,60,39,46.4,49.4,34.9,48.0,65.0,44.03,Low
S0746,18,Female,Medium,South,18,8,39.38442253669375,17.0,3,4,0.38,137.0,17,10,Morning,12,60,41,57.7,39.8,51.3,49.7,68.33,49.8,Low
S1554,20,Male,High,North,45,8,29.751558294262438,43.0,4,1,0.6,117.0,20,10,Afternoon,7,60,57,91.9,89.0,98.1,99.9,95.0,95.58,High
S0915,24,Male,High,West,36,8,52.97510306878124,23.0,5,1,0.89,291.0,16,13,Evening,12,60,52,77.7,68.6,77.5,69.1,86.67,73.24,Medium
S0874,22,Male,Low,North,44,1,47.26583929027308,78.0,3,4,0.38,184.0,25,11,Night,5,60,48,75.2,63.3,80.0,68.7,80.0,72.31,Medium
S0452,22,Female,Medium,East,5,7,,,5,4,0.63,,24,10,Morning,4,60,42,41.1,,51.0,56.4,70.0,50.26,Low
S0491,24,Male,Medium,South,20,5,63.13407698515423,86.0,3,1,0.81,102.0,16,14,Night,10,60,40,47.4,47.8,33.7,51.5,66.67,44.6,Low
S1481,18,Male,Low,North,59,5,65.64324191226378,67.0,3,4,0.97,196.0,20,10,Afternoon,5,60,58,89.7,99.8,90.5,90.4,96.67,92.17,High
S0288,21,Female,Low,East,12,7,46.91577396194089,47.0,3,2,0.99,121.0,21,14,Afternoon,2,60,31,57.7,35.8,39.8,48.2,51.67,45.1,Low
S0949,18,Male,Medium,North,30,9,40.67023734757784,30.0,4,4,0.46,74.0,13,5,Night,9,60,52,72.5,64.2,75.1,73.1,86.67,71.8,Medium
S1986,22,Female,Low,North,58,4,50.88763368857339,83.0,5,4,0.63,195.0,15,9,Afternoon,12,60,58,90.2,89.4,96.6,92.6,96.67,92.68,High
S1369,19,Female,High,South,43,8,51.73458875727223,41.0,1,4,0.65,159.0,15,8,Morning,3,60,47,74.1,68.9,69.3,70.1,78.33,70.42,Medium
S1147,23,Female,Medium,East,28,6,37.468884198026885,94.0,5,2,0.54,175.0,21,12,Morning,10,60,52,67.7,63.6,70.7,79.3,86.67,71.26,Medium
S0706,21,Male,Medium,West,22,3,39.67274501783096,16.0,1,1,0.67,136.0,29,10,Afternoon,7,60,37,43.5,55.1,53.5,51.3,61.67,51.16,Low
S1727,19,Female,High,West,58,2,57.95192607681884,69.0,4,2,0.39,294.0,17,13,Night,12,60,56,94.7,86.1,97.2,94.2,93.33,93.58,High
S1702,18,Male,Medium,West,52,9,51.699636281381885,38.0,2,4,0.66,208.0,13,4,Afternoon,3,60,59,98.8,87.8,87.0,90.0,98.33,90.42,High
S1629,23,Male,Medium,North,49,7,35.04948642582825,30.0,3,1,0.41,150.0,23,12,Evening,7,60,55,94.3,90.1,89.9,88.6,91.67,90.43,High
S1600,17,Male,Medium,East,49,8,51.44549725887201,44.0,4,1,0.57,133.0,20,8,Morning,3,60,58,89.3,89.7,88.5,97.7,96.67,91.66,High
S1539,17,Male,Medium,West,46,1,47.456267892222186,73.0,4,3,0.85,223.0,25,5,Night,12,60,56,98.3,94.1,94.9,96.0,93.33,95.75,High
S1406,22,Female,Medium,South,59,1,48.50996734202699,54.0,2,3,0.63,94.0,19,8,Morning,12,60,59,97.7,88.5,89.9,94.2,98.33,92.47,High
S1651,18,Female,Medium,North,56,9,37.29330519151165,33.0,6,3,0.45,142.0,18,10,Morning,4,60,59,99.1,99.7,86.4,88.3,98.33,92.17,High
S0328,23,Female,Medium,South,6,1,39.20875890364253,22.0,2,3,0.95,219.0,16,7,Evening,10,60,32,49.0,31.9,59.2,58.7,53.33,51.55,Low
S0443,17,Male,Medium,North,20,2,42.569388011191336,29.0,3,3,0.65,156.0,29,13,Night,11,60,32,58.9,57.4,36.6,36.1,53.33,45.07,Low
S0775,18,Female,Low,South,24,4,53.431053323232405,76.0,2,4,0.4,228.0,16,9,Evening,10,60,43,51.5,53.0,36.3,51.7,71.67,47.3,Low
S1088,21,Male,Medium,East,29,5,42.717824655654695,40.0,1,4,0.59,181.0,14,14,Afternoon,11,60,54,75.7,69.9,74.8,70.9,90.0,72.83,Medium
S1221,18,Male,Low,West,222,2,52.88864215852125,29.0,0,4,0.89,205.0,21,6,Evening,4,60,54,78.1,65.5,71.1,78.1,90.0,73.48,Medium
S1636,24,Female,Low,East,47,1,41.54831469418872,30.0,3,2,0.87,199.0,22,9,Evening,2,60,57,94.2,94.0,90.2,88.2,95.0,91.16,High
S0178,19,Female,Low,West,8,8,37.71538378319657,34.0,5,1,0.63,175.0,23,5,Morning,1,60,32,56.3,39.1,52.8,51.5,53.33,50.37,Low
S1323,18,Female,Low,West,29,8,43.06454250832412,34.0,0,3,0.45,198.0,23,13,Evening,5,60,46,72.1,74.9,74.4,74.2,76.67,73.98,Medium
S0705,21,Male,Medium,East,9,7,48.243402100148685,90.0,1,2,0.79,187.0,18,9,Evening,1,60,36,55.9,34.9,55.7,45.0,60.0,48.37,Low
S0087,22,Male,Medium,South,16,7,27.289314469119088,87.0,3,1,0.56,219.0,19,13,Afternoon,9,60,33,52.4,40.7,51.9,59.6,55.0,52.07,Low
S1884,24,Female,High,South,47,6,35.54281025533748,58.0,5,1,0.57,265.0,16,10,Afternoon,1,60,59,99.8,98.8,91.2,97.4,98.33,96.3,High
S1948,19,Male,Low,South,57,4,43.580068664993306,43.0,7,3,0.41,106.0,24,15,Night,11,60,57,87.8,97.8,94.7,98.1,95.0,94.96,High
S0458,24,Male,Medium,West,6,5,18.692698631709366,34.0,4,3,0.99,160.0,11,10,Morning,7,60,38,54.6,52.0,43.3,36.8,63.33,45.35,Low
S1829,22,Male,High,North,45,7,47.806658834511595,77.0,4,3,0.34,321.0,21,6,Night,13,60,58,93.1,85.2,95.7,86.7,96.67,90.38,High
S0055,23,Male,Low,West,6,7,48.216785413765,92.0,4,2,0.42,193.0,22,9,Night,8,60,32,53.3,43.6,32.4,51.6,53.33,44.58,Low
S1502,17,Male,Medium,West,49,1,45.864153133962006,97.0,1,1,0.51,244.0,17,11,Evening,2,60,56,94.2,99.9,87.5,97.5,93.33,94.32,High
S0644,17,Male,Medium,South,22,6,33.46307718660142,68.0,4,3,0.31,195.0,25,13,Morning,10,60,43,51.3,45.2,33.6,44.8,71.67,42.82,Low
S0678,24,Female,Medium,East,24,5,65.97939339132431,69.0,7,3,0.46,178.0,18,12,Afternoon,13,60,33,58.4,53.5,49.5,41.0,55.0,49.53,Low
S0222,19,Male,Low,East,20,5,37.63229864052378,75.0,5,1,0.93,85.0,22,12,Morning,5,60,30,53.9,33.4,43.7,37.1,50.0,41.7,Low
S0114,22,Female,Medium,North,24,5,28.9972889549629,78.0,3,4,0.88,136.0,14,14,Morning,1,60,37,41.9,47.8,40.0,45.6,61.67,43.62,Low
S0983,18,Female,Low,South,40,9,62.297873874562434,62.0,4,4,0.91,262.0,20,6,Morning,13,60,45,65.5,67.5,73.3,77.5,75.0,71.84,Medium
S1229,20,Male,Low,South,31,3,27.69704520104248,25.0,3,4,0.45,203.0,17,9,Evening,2,60,47,70.7,61.1,72.1,79.7,78.33,71.9,High
S1000,19,Male,Medium,West,33,7,57.10382609061763,83.0,4,4,0.79,97.0,15,15,Morning,12,60,46,73.3,70.6,66.0,79.2,76.67,72.34,Medium
S0175,24,Female,Low,South,20,1,44.929550145194455,12.0,4,4,0.87,250.0,25,8,Morning,10,60,30,51.2,59.5,41.1,44.3,50.0,47.76,Low
S0782,19,Female,Medium,North,20,6,48.8737148063299,28.0,5,3,0.68,113.0,26,6,Evening,9,60,35,54.3,50.4,41.2,59.7,58.33,51.21,Low
S0590,21,Male,Medium,North,16,8,35.33412109014685,88.0,2,2,0.98,179.0,11,8,Evening,11,60,40,43.9,37.1,30.4,59.7,66.67,43.23,Low
S1560,19,Male,High,South,54,7,45.61207003967272,60.0,1,4,0.96,176.0,18,12,Morning,14,60,58,93.6,94.3,98.6,92.9,96.67,95.03,High
S0019,24,Female,Low,North,6,3,39.75432986232949,84.0,2,2,1.0,229.0,21,7,Night,9,60,35,41.0,52.1,53.3,45.7,58.33,48.32,Low
S0424,19,Male,High,West,13,2,37.226285151540935,48.0,5,4,0.88,249.0,28,9,Night,5,60,41,41.8,57.9,30.3,40.3,68.33,41.12,Low
S1344,20,Female,Low,North,39,5,35.4067923478103,56.0,4,1,0.72,165.0,19,11,Morning,14,60,48,74.1,62.3,69.4,78.7,80.0,71.71,Medium
S0286,19,Male,Medium,North,5,8,45.86697699414397,57.0,3,2,0.98,194.0,23,9,Morning,10,60,43,41.3,54.6,55.9,43.9,71.67,49.12,Low
S1584,23,Male,Low,South,50,7,39.71866566861909,78.0,3,2,0.53,103.0,23,5,Evening,14,60,59,98.0,88.8,99.3,85.3,98.33,92.74,High
S0429,17,Female,High,West,19,2,42.57301252174718,20.0,5,1,0.52,192.0,20,14,Afternoon,8,60,33,46.7,50.2,48.2,54.2,55.0,50.1,Low
S1510,24,Female,Medium,West,53,3,39.26849609298149,12.0,4,4,0.48,174.0,20,8,Night,5,60,57,85.8,87.1,92.8,94.8,95.0,90.86,High
S1319,17,Male,High,East,44,6,61.528341863390274,38.0,0,2,0.39,156.0,27,12,Afternoon,2,60,45,74.8,66.4,79.9,76.9,75.0,75.28,Medium
S0670,23,Male,Medium,South,13,9,41.7593182479103,30.0,2,4,0.33,60.0,22,12,Night,3,60,40,49.7,44.0,55.8,53.4,66.67,51.5,Low
S0032,17,Male,Medium,South,19,2,43.93662997468685,42.0,5,4,0.89,222.0,21,7,Night,3,60,39,46.1,54.4,58.6,53.4,65.0,53.7,Low
S0941,24,Female,Medium,South,31,8,55.21725268760073,94.0,5,4,0.5,296.0,26,9,Evening,7,60,47,67.0,68.1,67.1,70.5,78.33,68.3,Medium
S0723,20,Male,Medium,South,13,4,38.31654805153198,88.0,4,4,0.36,184.0,18,12,Morning,11,60,30,59.9,41.5,49.4,51.7,50.0,50.61,Low
S0995,21,Female,High,North,30,4,53.89859488650934,51.0,3,4,0.78,194.0,28,11,Night,4,60,54,74.5,73.1,65.1,71.0,90.0,70.35,Medium
S0215,19,Male,Medium,North,14,1,61.69069525826331,79.0,4,3,0.77,200.0,15,8,Afternoon,8,60,33,45.3,34.5,53.1,42.4,55.0,44.61,Low
S0814,22,Male,High,North,39,2,39.32804848984899,57.0,1,2,0.55,237.0,20,12,Morning,9,60,46,68.5,61.9,74.1,65.6,76.67,67.99,Medium
S0327,19,Female,Low,South,8,4,44.20932658135444,34.0,1,2,0.63,231.0,25,9,Afternoon,10,60,43,53.7,40.0,58.4,45.9,71.67,50.03,Low
S0561,20,Female,High,North,7,8,49.92986458514459,25.0,2,3,0.65,162.0,22,9,Afternoon,3,60,40,49.5,51.1,56.5,50.0,66.67,52.07,Low
S1113,21,Female,High,South,40,7,49.64961645506097,61.0,0,2,0.35,212.0,17,23,Afternoon,5,60,49,76.5,64.5,70.4,76.8,81.67,72.36,Medium
S0701,18,Male,Medium,South,10,7,46.45836470215384,11.0,4,3,0.65,206.0,19,8,Evening,4,60,34,50.3,50.8,45.9,35.1,56.67,44.52,Low
S1579,24,Male,Low,East,55,1,27.64983624093854,78.0,1,3,0.74,190.0,29,9,Night,2,60,59,94.4,97.7,97.9,88.1,98.33,94.22,High
S1190,23,Male,Low,West,32,2,58.75179057607244,57.0,3,3,0.63,213.0,14,13,Afternoon,4,60,51,65.9,67.4,72.4,76.7,85.0,71.39,Medium
S0342,20,Male,Medium,South,9,1,53.021284586181196,85.0,7,4,0.46,127.0,15,8,Afternoon,8,60,35,47.2,42.8,49.7,45.2,58.33,46.47,Low
S0630,23,Male,High,West,6,4,56.27908993253569,40.0,2,4,0.49,183.0,20,11,Afternoon,12,60,34,50.8,35.7,47.7,51.0,56.67,46.91,Low
S0148,19,Female,High,East,16,6,41.02442234508278,66.0,4,1,0.64,145.0,16,16,Night,9,60,36,46.8,40.7,30.7,49.2,60.0,41.47,Low
S1310,19,Male,Medium,South,40,1,59.37546750932647,36.0,2,3,0.34,213.0,19,9,Evening,9,60,54,70.2,74.9,72.8,67.2,90.0,71.02,Medium
S0361,20,Female,High,South,13,9,43.95657207013108,31.0,0,2,0.35,268.0,25,13,Morning,2,60,39,52.3,34.1,35.0,37.6,65.0,39.06,Low
S0084,24,Female,Low,South,11,4,40.02429161614793,69.0,4,3,0.88,216.0,14,16,Evening,1,60,35,52.6,58.0,35.7,47.7,58.33,47.14,Low
S0049,22,Male,Medium,North,10,5,40.42151613817511,63.0,1,4,0.86,154.0,16,8,Evening,11,60,43,55.5,33.3,35.9,59.2,71.67,46.29,Low
S0469,21,Male,Medium,West,8,8,50.265366836723075,62.0,3,1,0.88,170.0,13,8,Morning,8,60,40,58.9,45.0,43.5,43.6,66.67,46.91,Low
S0156,18,Male,Medium,East,16,6,,,4,1,0.35,,24,12,Morning,4,60,34,47.2,,34.9,35.1,56.67,38.04,Low
S0773,17,Female,Medium,East,5,8,56.88596823087008,92.0,1,2,0.93,144.0,26,11,Night,2,60,33,50.6,37.7,57.4,44.2,55.0,48.14,Low
S1240,24,Female,Medium,North,29,5,53.37833677524443,61.0,3,3,0.75,156.0,20,11,Afternoon,9,60,51,76.9,74.4,78.7,74.9,85.0,76.34,Medium
S1201,23,Male,Medium,North,36,6,53.93067826986773,86.0,1,3,0.85,232.0,29,11,Afternoon,12,60,45,74.9,64.1,67.2,75.0,75.0,70.46,Medium
S1403,21,Male,Medium,West,47,1,42.113288813510685,90.0,5,2,0.53,261.0,18,10,Night,4,60,55,90.4,83.2,95.8,88.7,91.67,90.07,High
S1203,21,Female,Low,South,35,6,57.17129921156112,58.0,2,3,0.9,97.0,16,10,Evening,13,60,47,76.8,63.2,75.3,76.7,78.33,73.6,Medium
S1631,20,Female,Medium,North,55,6,38.58338148885897,72.0,2,2,0.4,138.0,17,17,Morning,14,60,56,91.0,80.3,89.4,85.3,93.33,86.67,Medium
S0501,23,Male,Low,East,12,4,40.83374694384538,33.0,3,2,0.67,123.0,14,13,Night,10,60,43,45.0,51.2,31.2,52.1,71.67,44.23,Low
S1765,20,Female,Low,East,47,1,42.171732577084846,90.0,5,2,0.74,206.0,19,9,Morning,2,60,57,90.6,97.8,97.6,95.6,95.0,95.64,High
S0180,19,Female,Medium,South,19,2,61.536172684922846,22.0,5,2,0.39,156.0,24,10,Afternoon,13,60,35,47.4,44.8,50.2,38.2,58.33,44.96,Low
S1048,23,Male,Medium,West,40,4,59.74693985345682,19.0,3,2,0.51,135.0,17,12,Evening,10,60,48,66.6,60.2,75.4,75.6,80.0,70.66,Medium
S1756,23,Female,Low,West,47,8,72.43649458989046,24.0,5,2,0.39,170.0,19,8,Morning,14,60,55,85.9,96.7,90.7,98.7,91.67,93.34,High
S0951,24,Male,Low,South,31,1,57.28466490423543,98.0,1,1,0.7,159.0,23,10,Night,10,60,51,68.6,63.6,75.9,79.4,85.0,73.03,Medium
S1317,17,Female,Low,North,43,8,58.690612998424655,39.0,3,3,0.51,193.0,16,17,Evening,10,60,49,73.2,68.5,68.0,71.5,81.67,70.19,Medium
S1620,20,Female,Medium,West,45,6,51.711416021134255,24.0,3,1,0.62,213.0,20,10,Evening,11,60,57,97.0,84.7,86.9,93.4,95.0,90.43,High
S0529,18,Female,Medium,East,22,2,63.56647436561955,39.0,4,2,0.79,160.0,8,3,Night,7,60,38,41.2,56.9,39.8,42.6,63.33,44.34,Low
S0347,19,Male,Medium,North,23,3,36.90619178917246,78.0,3,2,0.73,187.0,13,9,Afternoon,6,60,35,59.2,33.8,45.5,37.9,58.33,43.62,Low
S1388,19,Male,Low,North,41,7,48.638913621500535,94.0,2,3,0.55,148.0,23,13,Night,13,60,46,74.1,66.1,74.6,69.5,76.67,71.27,Medium
S1961,17,Female,Medium,North,56,2,44.83351303488742,42.0,2,4,0.85,294.0,29,15,Morning,1,60,58,96.3,89.0,91.2,92.6,96.67,92.2,High
S1051,21,Male,High,North,28,7,41.812611004225204,83.0,3,2,0.72,260.0,24,7,Night,10,60,50,76.3,63.8,74.9,79.7,83.33,74.4,Medium
S1973,20,Male,Medium,South,45,7,34.90785494118324,50.0,4,4,0.79,193.0,13,10,Evening,14,60,55,93.7,84.1,89.8,89.0,91.67,89.2,High
S1442,23,Male,Medium,East,47,9,72.57725954602999,99.0,4,2,0.94,242.0,22,13,Evening,2,60,55,93.0,87.9,94.3,90.0,91.67,91.47,High
S0602,24,Male,Low,West,10,8,51.05606232631313,45.0,2,2,0.79,189.0,10,9,Afternoon,4,60,32,55.9,43.8,33.9,57.7,53.33,47.42,Low
S1282,23,Male,Low,South,44,1,36.055557998128194,47.0,0,1,0.93,123.0,20,5,Evening,3,60,47,73.8,69.6,79.4,70.7,78.33,73.71,Medium
S0244,17,Male,Medium,West,6,8,60.280313593878326,92.0,6,2,0.67,152.0,21,9,Night,11,60,40,42.8,50.3,39.4,43.8,66.67,43.58,Low
S1337,21,Female,Low,East,34,3,43.67555280300427,27.0,5,1,0.66,150.0,20,9,Night,2,60,51,76.9,62.7,66.5,66.1,85.0,67.7,Medium
S1068,23,Female,Medium,South,44,4,47.470856556874054,99.0,2,4,0.99,114.0,16,11,Evening,13,60,53,67.6,61.1,71.5,66.8,88.33,67.23,Medium
S1476,20,Female,Low,West,51,9,32.59833543102481,29.0,0,3,0.85,271.0,12,12,Afternoon,14,60,59,94.4,90.1,97.0,90.3,98.33,93.09,High
S0313,20,Female,Low,North,23,9,36.36506395035066,60.0,5,3,0.89,213.0,24,8,Morning,11,60,33,57.3,30.8,52.5,55.0,55.0,49.87,Low
S0436,24,Female,Medium,West,10,4,47.076033514006255,14.0,4,2,0.79,188.0,14,11,Afternoon,5,60,33,55.4,49.4,35.5,49.9,55.0,46.58,Low
S1899,18,Female,High,North,55,6,49.41685203166022,72.0,5,4,0.71,169.0,19,9,Morning,2,60,55,91.2,90.8,99.1,95.5,91.67,94.78,High
S1329,24,Female,Low,West,37,2,41.59604843284136,23.0,4,1,0.38,246.0,20,9,Morning,9,60,49,68.7,60.9,75.1,68.4,81.67,68.97,Medium
S0309,24,Female,Medium,North,13,8,24.22188180143803,48.0,3,3,0.8,192.0,16,6,Afternoon,3,60,38,41.4,40.5,37.9,48.3,63.33,42.24,Low
S0431,17,Male,High,West,21,7,40.452052826223074,11.0,4,3,0.98,202.0,23,12,Morning,1,60,37,53.5,37.7,39.6,46.0,61.67,43.92,Low
S0661,24,Male,Medium,West,22,9,35.59601083515647,76.0,3,2,0.6,285.0,19,11,Morning,14,60,36,53.3,55.5,46.8,45.9,60.0,49.57,Low
S0371,20,Female,Medium,East,9,1,54.619871890718414,89.0,3,1,0.65,248.0,21,10,Night,3,60,42,41.7,46.6,32.1,51.5,70.0,42.74,Low
S0567,18,Male,Medium,West,7,8,47.33848025789598,59.0,1,3,0.8,266.0,18,13,Night,14,60,33,54.0,39.0,54.2,35.4,55.0,45.48,Low
S0980,24,Female,Low,South,38,9,54.047498032588244,13.0,4,4,0.67,260.0,22,12,Afternoon,9,60,46,74.0,67.7,67.3,68.3,76.67,69.02,Medium
S0182,23,Female,Medium,West,23,2,54.96118214911129,44.0,0,3,0.93,245.0,19,8,Night,1,60,37,48.6,51.3,53.5,42.7,61.67,48.84,Low
S1363,19,Female,Medium,East,43,1,21.550277304787947,82.0,2,4,0.47,91.0,9,7,Afternoon,5,60,49,78.4,69.2,79.6,69.8,81.67,74.34,Medium
S0622,18,Male,Medium,South,15,7,40.354189218843814,72.0,3,4,0.5,197.0,17,16,Morning,3,60,39,53.9,37.0,40.5,56.2,65.0,47.19,Low
S0819,22,Male,High,West,32,7,48.836443849696415,12.0,5,3,0.33,180.0,23,10,Afternoon,8,60,51,76.5,65.0,75.0,68.8,85.0,71.44,Medium
S1193,18,Female,Medium,East,37,7,44.171616215753986,28.0,1,4,0.6,185.0,19,12,Afternoon,3,60,51,67.1,62.5,69.6,74.4,85.0,69.12,Medium
S0953,22,Male,Medium,South,39,3,21.330310424936382,39.0,1,4,0.54,123.0,16,13,Night,1,60,54,78.0,74.6,72.0,65.6,90.0,71.8,Medium
S1422,21,Male,Low,South,50,3,57.434023421498495,32.0,7,3,0.88,275.0,24,11,Night,3,60,59,92.4,97.4,90.9,98.3,98.33,94.72,High
S1841,20,Female,High,North,51,8,32.797880790619125,49.0,2,4,0.6,183.0,23,13,Evening,1,60,57,86.7,93.0,85.1,87.4,95.0,87.69,High
S0923,20,Female,High,East,28,5,,,5,2,0.46,,16,12,Afternoon,14,60,50,72.4,,79.8,78.3,83.33,73.91,Medium
S1074,20,Male,Medium,West,37,3,35.09352689907941,77.0,3,2,0.87,174.0,20,7,Night,3,60,46,65.9,73.9,71.7,74.5,76.67,71.82,Medium
S0297,22,Female,Low,South,14,2,47.42882013150275,50.0,1,1,0.33,117.0,12,9,Evening,11,60,41,48.9,36.8,48.2,56.5,68.33,48.55,Low
S0967,17,Male,Low,West,34,3,51.28813828332762,64.0,5,1,0.58,70.0,18,3,Afternoon,8,60,48,78.9,69.5,73.3,77.0,80.0,74.77,Medium
S0462,21,Male,Medium,South,15,3,47.435302041863444,14.0,4,3,0.74,86.0,21,16,Night,4,60,41,56.9,33.0,41.5,53.7,68.33,46.54,Low
